dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,match_mapName,match_duration,match_createdAt,roster_rank,roster_won,tournament_id,tournament_createdAt
0,1,4,53.842396,byplayer,0,3,74,0,0,0.0,STA_Jungdong,account.9bfdd516dc424d4d8182fc3eaccbf577,0,9278.213,0,0.0,0,987.304,0,1089.2286,2,13,Erangel (Remastered),1630,2020-05-18T05:10:57Z,13,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,5,100.00001,byplayer,0,4,25,1,1,36.190197,STA_Piaz,account.9d9bab8f88514d7d97f7f440ecca29a1,0,8534.92,0,0.0,0,987.311,0,1414.7024,5,13,Erangel (Remastered),1630,2020-05-18T05:10:57Z,13,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,2,0.0,byzone,0,1,73,0,0,0.0,STA_Hwarang,account.a8da0f593a7d493ab8e307f6f93f7df1,0,9160.483,0,0.0,0,987.926,0,979.35986,5,13,Erangel (Remastered),1630,2020-05-18T05:10:57Z,13,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,1,57.35967,byplayer,0,0,75,0,0,0.0,STA_YunJong,account.d12b651e94ff441e8e02d82987026f27,0,1043.5719,0,0.0,0,408.261,0,427.1783,3,13,Erangel (Remastered),1630,2020-05-18T05:10:57Z,13,False,as-pcs1kr,2020-05-18T02:57:33Z
4,0,9,684.11316,alive,0,0,3,2,4,69.9045,FPC_miha,account.175f4d519fdb4f8aa11be482e01965e6,0,2997.9182,0,0.0,0,1630.209,0,1834.7281,6,1,Erangel (Remastered),1630,2020-05-18T05:10:57Z,1,True,as-pcs1kr,2020-05-18T02:57:33Z
1,4,3,230.43036,alive,0,2,8,1,2,309.86563,FPC_Americano,account.9626eb8ae73d4d0094d360ffaf4b147e,0,3240.9177,0,0.0,0,1630.209,0,1620.182,4,1,Erangel (Remastered),1630,2020-05-18T05:10:57Z,1,True,as-pcs1kr,2020-05-18T02:57:33Z
1,0,1,419.3159,alive,1,1,2,1,4,361.48163,FPC_Cross,account.2b98aebe6faa4f2a8c47bfe31e2be2b9,0,1772.7809,0,0.0,0,1630.209,1,1263.2672,8,1,Erangel (Remastered),1630,2020-05-18T05:10:57Z,1,True,as-pcs1kr,2020-05-18T02:57:33Z
1,0,4,320.62683,alive,0,3,7,1,2,180.71855,FPC_YAYAVA,account.40b89af67eff4f95ad676aefb68e836a,0,2960.6626,0,0.0,0,1630.209,0,1704.4062,4,1,Erangel (Remastered),1630,2020-05-18T05:10:57Z,1,True,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,98.399994,suicide,0,0,62,0,0,0.0,GBX_Chanwoo,account.eb43baa950734572837a731ccfa5a88b,0,765.9849,0,0.0,1,960.974,0,936.8139,5,8,Erangel (Remastered),1630,2020-05-18T05:10:57Z,8,False,as-pcs1kr,2020-05-18T02:57:33Z
3,0,3,323.61612,byplayer,0,2,15,1,2,92.61718,GBX_BBoN,account.19b525ba020844a0b7afdff6d1b6a085,0,1503.6036,0,0.0,0,1211.746,1,2019.8237,2,8,Erangel (Remastered),1630,2020-05-18T05:10:57Z,8,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,1,59.22,byplayer,0,1,61,0,0,0.0,GBX_Pcuz,account.cd1c97921e09413082019eea3929eb3f,1,708.7279,0,0.0,0,1059.102,0,1362.5431,5,8,Erangel (Remastered),1630,2020-05-18T05:10:57Z,8,False,as-pcs1kr,2020-05-18T02:57:33Z
1,1,5,175.03523,byzone,0,6,16,1,2,206.39711,GBX_Aura,account.ed82515f096e4914b03302ab89c302ea,0,1038.9536,0,0.0,0,1211.735,0,2386.978,3,8,Erangel (Remastered),1630,2020-05-18T05:10:57Z,8,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,6,0.0,byplayer,0,0,57,0,0,0.0,NV_mxxi,account.04d9d5812ae349cd854b89b71b6aa78e,1,4240.4795,0,0.0,0,1062.568,0,1296.3765,4,6,Erangel (Remastered),1630,2020-05-18T05:10:57Z,6,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,5,94.85362,byplayer,0,2,56,0,0,0.0,NV_mxxu,account.dc3035f9d53f4245be3470c24c7b2cae,0,5156.775,0,0.0,0,1333.516,0,1230.2953,4,6,Erangel (Remastered),1630,2020-05-18T05:10:57Z,6,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,4,42.64033,byplayer,0,3,22,1,1,107.71282,NV_wxxxe,account.862ebce63e6040ecaf7b2258520a621e,0,3312.1228,0,0.0,0,1333.506,0,1653.396,2,6,Erangel (Remastered),1630,2020-05-18T05:10:57Z,6,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,4,0.0,byplayer,0,5,55,0,0,0.0,NV_sxxk,account.6e1b22cf3cee42749faaf625e2b3b04c,0,4174.668,0,0.0,0,1333.526,0,1246.1661,8,6,Erangel (Remastered),1630,2020-05-18T05:10:57Z,6,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,7,55.965,byplayer,0,5,51,0,0,0.0,TA_AMouse,account.cee1df7c810a47dfbe8d97230c9dc0ca,0,8420.223,0,0.0,0,1414.022,0,1037.8499,4,5,Erangel (Remastered),1630,2020-05-18T05:10:57Z,5,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,0.0,byplayer,0,0,54,0,0,0.0,TA_MinuDa,account.ca46fffce4d94ad6a47f9ab4e6bacdee,0,3945.3672,0,0.0,0,607.088,0,500.8344,2,5,Erangel (Remastered),1630,2020-05-18T05:10:57Z,5,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,3,57.809998,byplayer,0,5,52,0,0,0.0,TA_Geon,account.958c38937d73462282320ce8234b9986,0,8210.408,0,0.0,0,1193.671,0,779.7873,7,5,Erangel (Remastered),1630,2020-05-18T05:10:57Z,5,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,7,196.555,byplayer,0,4,53,0,0,0.0,TA_IvaN,account.b69b314ef23c46ca92edb092b05c4358,0,8465.023,0,0.0,0,1176.412,0,592.7364,3,5,Erangel (Remastered),1630,2020-05-18T05:10:57Z,5,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,2,97.86075,byplayer,0,0,80,0,0,0.0,RSG_RK,account.6ef50f46cc7e40ba9b98ad327a789f9e,1,4952.023,0,0.0,0,906.899,0,575.0323,5,15,Erangel (Remastered),1630,2020-05-18T05:10:57Z,15,False,as-pcs1kr,2020-05-18T02:57:33Z
0,1,1,28.199999,byplayer,0,0,81,0,0,0.0,RSG_UniQue,account.0fbf5bac6c99426db38e9eafcb468b51,0,5906.291,0,0.0,0,886.984,0,617.8155,4,15,Erangel (Remastered),1630,2020-05-18T05:10:57Z,15,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,0,17.990004,byplayer,0,1,27,1,1,13.573983,RSG_Chan,account.64f56ff36f9f456cb26589bb7412d8b6,0,6204.0796,0,0.0,0,871.743,0,943.1817,3,15,Erangel (Remastered),1630,2020-05-18T05:10:57Z,15,False,as-pcs1kr,2020-05-18T02:57:33Z
1,1,1,172.81,byplayer,0,1,79,0,0,0.0,RSG_hugh2i,account.e3b4b8b506f347b7949cf64724b3ac3d,0,5986.6924,0,0.0,0,923.538,0,677.23016,4,15,Erangel (Remastered),1630,2020-05-18T05:10:57Z,15,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,0.0,byplayer,0,0,85,0,0,0.0,SGA_Pidon,account.3482396b9e284e1aa6e9ff3560dde015,0,860.34686,0,0.0,0,631.708,0,481.83075,4,16,Erangel (Remastered),1630,2020-05-18T05:10:57Z,16,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,1,0.0,byplayer,0,3,83,0,0,0.0,SGA_P0mae,account.3161a10777d14667b9ee7b7277f0b4cd,0,1906.8934,0,0.0,0,637.197,0,789.1135,4,16,Erangel (Remastered),1630,2020-05-18T05:10:57Z,16,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,103.54442,byplayer,0,0,82,0,0,0.0,SGA_B4nnba,account.79f3b8fb47e242d9b609451d88585d6c,0,1282.3999,0,0.0,0,637.208,0,647.21936,6,16,Erangel (Remastered),1630,2020-05-18T05:10:57Z,16,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,2,0.0,byplayer,0,2,84,0,0,0.0,SGA_CheonGho,account.4acfbd81dd08417785c65bf497ea49ab,0,1373.831,0,0.0,0,633.28,0,551.0465,4,16,Erangel (Remastered),1630,2020-05-18T05:10:57Z,16,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,0,18.507988,byplayer,0,0,23,1,1,305.23163,KGA_KediYa,account.9857f46d00d24bd1b70243b1dd3c0428,0,4048.1443,0,0.0,0,529.108,0,659.255,3,9,Erangel (Remastered),1630,2020-05-18T05:10:57Z,9,False,as-pcs1kr,2020-05-18T02:57:33Z
2,1,3,214.21106,byplayer,0,3,17,1,2,37.784855,KGA_Woong,account.6812cbe8e2ee465f9debd4c9bb7709ed,0,4499.338,0,0.0,0,1148.639,0,702.9699,3,9,Erangel (Remastered),1630,2020-05-18T05:10:57Z,9,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,2,125.44621,byplayer,0,0,63,0,0,0.0,KGA_TOSI,account.fb327d360e1c4c219c88f2466764c179,0,4626.47,0,0.0,0,1003.387,0,986.7994,2,9,Erangel (Remastered),1630,2020-05-18T05:10:57Z,9,False,as-pcs1kr,2020-05-18T02:57:33Z
0,1,0,81.49201,byplayer,0,0,64,0,0,0.0,KGA_Ready,account.0d99b200f78b427b98987351c3073e98,0,1722.2002,0,0.0,0,437.899,0,452.4735,3,9,Erangel (Remastered),1630,2020-05-18T05:10:57Z,9,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,2,306.58282,byplayer,0,1,11,1,2,110.34918,EZ_Donghyun,account.17ce8b671f9146349b0932636b427397,0,3074.9822,0,0.0,0,1531.42,0,1330.1244,2,3,Erangel (Remastered),1630,2020-05-18T05:10:57Z,3,False,as-pcs1kr,2020-05-18T02:57:33Z
0,2,4,329.18512,byplayer,0,2,49,0,0,0.0,EZ_MinGyu,account.0549bedc16e7464d914dc62258d3ace6,0,1973.3726,0,0.0,0,1433.716,0,1257.3333,4,3,Erangel (Remastered),1630,2020-05-18T05:10:57Z,3,False,as-pcs1kr,2020-05-18T02:57:33Z
4,1,2,358.41098,byplayer,0,0,4,2,3,162.1201,EZ_GHIPYO,account.3bdbf2fab0974deca78d91ac042a3513,0,2039.4097,0,0.0,0,1488.103,2,1281.1539,5,3,Erangel (Remastered),1630,2020-05-18T05:10:57Z,3,False,as-pcs1kr,2020-05-18T02:57:33Z
0,1,1,307.8382,byplayer,0,1,21,1,1,111.23536,EZ_GGangsu,account.4c3df3a5397f4d29a4a9e05cb4b06386,0,707.88104,0,0.0,0,1463.325,0,2112.6682,3,3,Erangel (Remastered),1630,2020-05-18T05:10:57Z,3,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,2,33.47805,byplayer,0,0,70,0,0,0.0,Yong_Hyeok,account.018f59faf69341f1a3a44c3e8ead4d22,0,1105.7872,0,0.0,0,1029.198,0,820.4253,4,12,Erangel (Remastered),1778,2020-05-18T04:28:14Z,12,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,1,0.0,byplayer,0,0,71,0,0,0.0,Yong_Singer,account.4f571491005247a6bad334c58d934d8a,0,1243.4514,0,0.0,0,514.398,0,497.1772,3,12,Erangel (Remastered),1778,2020-05-18T04:28:14Z,12,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,0.0,byplayer,0,0,72,0,0,0.0,Yong_Flex99,account.451080bc384b4cfb9a532784f1cce57c,0,1161.199,0,0.0,0,511.701,0,602.56525,7,12,Erangel (Remastered),1778,2020-05-18T04:28:14Z,12,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,1,91.0,byplayer,0,4,69,0,0,0.0,Yong_Mangchy,account.330ee4d406774b98b94b53bf93f15a93,0,693.8967,0,0.0,0,1099.916,0,800.8368,2,12,Erangel (Remastered),1778,2020-05-18T04:28:14Z,12,False,as-pcs1kr,2020-05-18T02:57:33Z
1,1,4,163.33499,byplayer,0,1,25,1,1,41.840485,NV_wxxxe,account.862ebce63e6040ecaf7b2258520a621e,0,4174.9946,0,0.0,0,1204.148,0,1547.0721,4,9,Erangel (Remastered),1778,2020-05-18T04:28:14Z,9,False,as-pcs1kr,2020-05-18T02:57:33Z
1,1,0,227.82596,byplayer,0,0,24,1,1,48.72405,NV_sxxk,account.6e1b22cf3cee42749faaf625e2b3b04c,0,3649.363,0,0.0,0,1283.447,0,1561.7373,5,9,Erangel (Remastered),1778,2020-05-18T04:28:14Z,9,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,4,0.0,byplayer,0,5,64,0,0,0.0,NV_mxxi,account.04d9d5812ae349cd854b89b71b6aa78e,0,3855.1047,0,0.0,0,1301.581,0,1674.9514,6,9,Erangel (Remastered),1778,2020-05-18T04:28:14Z,9,False,as-pcs1kr,2020-05-18T02:57:33Z
2,0,2,321.415,byzone,0,3,23,1,1,85.45113,NV_mxxu,account.dc3035f9d53f4245be3470c24c7b2cae,0,4090.0266,0,0.0,0,1371.825,0,1773.83,4,9,Erangel (Remastered),1778,2020-05-18T04:28:14Z,9,False,as-pcs1kr,2020-05-18T02:57:33Z
2,1,6,240.56409,byplayer,1,3,11,1,2,48.681606,IPT_Leekh,account.e6861c464a00417f93a4ca9bcc958a65,1,2208.8447,0,0.0,0,1260.122,1,1473.6188,5,4,Erangel (Remastered),1778,2020-05-18T04:28:14Z,4,False,as-pcs1kr,2020-05-18T02:57:33Z
0,2,2,115.24233,byplayer,0,0,55,0,0,0.0,IPT_DaDa,account.42a3cb2e633c4332b86c14b3b20e746c,0,3161.7888,0,0.0,0,905.387,0,408.13687,5,4,Erangel (Remastered),1778,2020-05-18T04:28:14Z,4,False,as-pcs1kr,2020-05-18T02:57:33Z
3,0,10,301.0574,byplayer,0,4,3,2,4,36.363365,IPT_Orange,account.e47405d36cdc44669f1220dd5bf10505,1,2911.4724,0,0.0,0,1732.114,1,1141.9047,6,4,Erangel (Remastered),1778,2020-05-18T04:28:14Z,4,False,as-pcs1kr,2020-05-18T02:57:33Z
3,2,0,340.30362,byplayer,1,0,5,1,3,242.7533,IPT_Maxma,account.06bbdc05ec5f48f39f83417b33849a29,0,2968.4602,0,0.0,0,978.349,0,734.85956,6,4,Erangel (Remastered),1778,2020-05-18T04:28:14Z,4,False,as-pcs1kr,2020-05-18T02:57:33Z
1,1,2,163.98434,byzone,0,0,27,1,1,163.87709,EZ_GGangsu,account.4c3df3a5397f4d29a4a9e05cb4b06386,0,5419.959,0,40.06137,0,1214.72,0,1495.6228,4,11,Erangel (Remastered),1778,2020-05-18T04:28:14Z,11,False,as-pcs1kr,2020-05-18T02:57:33Z
2,2,3,369.02628,byplayer,1,3,16,1,2,47.638187,EZ_MinGyu,account.0549bedc16e7464d914dc62258d3ace6,0,7763.174,1,0.0,0,1201.628,0,1030.6843,3,11,Erangel (Remastered),1778,2020-05-18T04:28:14Z,11,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,1,29.52,byplayer,0,0,68,0,0,0.0,EZ_GHIPYO,account.3bdbf2fab0974deca78d91ac042a3513,0,4564.024,0,0.0,0,833.046,0,702.1721,2,11,Erangel (Remastered),1778,2020-05-18T04:28:14Z,11,False,as-pcs1kr,2020-05-18T02:57:33Z
2,1,2,332.03186,byplayer,0,4,6,3,3,46.380104,EZ_Donghyun,account.17ce8b671f9146349b0932636b427397,1,8274.303,0,0.0,0,1214.709,1,987.90686,4,11,Erangel (Remastered),1778,2020-05-18T04:28:14Z,11,False,as-pcs1kr,2020-05-18T02:57:33Z
2,0,1,67.16,byplayer,0,2,17,1,2,41.77352,SGA_Pidon,account.3482396b9e284e1aa6e9ff3560dde015,0,3620.9497,0,0.0,0,839.396,0,782.06885,5,16,Erangel (Remastered),1778,2020-05-18T04:28:14Z,16,False,as-pcs1kr,2020-05-18T02:57:33Z
0,1,1,41.494392,byplayer,0,1,82,0,0,0.0,SGA_B4nnba,account.79f3b8fb47e242d9b609451d88585d6c,0,2375.4265,0,0.0,0,839.415,0,799.5692,6,16,Erangel (Remastered),1778,2020-05-18T04:28:14Z,16,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,0.0,byplayer,0,1,83,0,0,0.0,SGA_CheonGho,account.4acfbd81dd08417785c65bf497ea49ab,0,948.772,0,0.0,0,401.638,0,566.7828,4,16,Erangel (Remastered),1778,2020-05-18T04:28:14Z,16,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,2,232.84,byplayer,1,0,31,1,1,5.725098,SGA_P0mae,account.3161a10777d14667b9ee7b7277f0b4cd,0,2545.79,0,0.0,0,839.404,1,624.34344,3,16,Erangel (Remastered),1778,2020-05-18T04:28:14Z,16,False,as-pcs1kr,2020-05-18T02:57:33Z
4,6,7,540.6895,byplayer,0,10,15,1,2,24.317968,STA_YunJong,account.d12b651e94ff441e8e02d82987026f27,2,4563.898,0,0.0,0,1539.664,0,1407.943,3,7,Erangel (Remastered),1778,2020-05-18T04:28:14Z,7,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,4,0.0,byzone,0,2,59,0,0,0.0,STA_Jungdong,account.9bfdd516dc424d4d8182fc3eaccbf577,0,5107.639,0,0.0,0,1280.714,1,926.13727,5,7,Erangel (Remastered),1778,2020-05-18T04:28:14Z,7,False,as-pcs1kr,2020-05-18T02:57:33Z
4,3,6,600.3788,byplayer,0,7,13,1,2,69.011505,STA_Piaz,account.9d9bab8f88514d7d97f7f440ecca29a1,1,5184.3594,0,0.0,0,1588.91,0,1733.1782,5,7,Erangel (Remastered),1778,2020-05-18T04:28:14Z,7,False,as-pcs1kr,2020-05-18T02:57:33Z
1,2,10,261.21805,byplayer,0,4,14,1,2,37.17942,STA_Hwarang,account.a8da0f593a7d493ab8e307f6f93f7df1,1,5559.16,0,0.0,0,1588.898,0,1523.4968,5,7,Erangel (Remastered),1778,2020-05-18T04:28:14Z,7,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,0,106.93031,byplayer,1,0,22,1,1,2.8675022,FPC_Americano,account.9626eb8ae73d4d0094d360ffaf4b147e,0,2041.8427,0,0.0,0,412.491,0,365.03223,4,6,Erangel (Remastered),1778,2020-05-18T04:28:14Z,6,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,83.19,byplayer,0,0,58,0,0,0.0,FPC_YAYAVA,account.40b89af67eff4f95ad676aefb68e836a,0,2269.3857,0,0.0,0,385.665,0,433.68945,3,6,Erangel (Remastered),1778,2020-05-18T04:28:14Z,6,False,as-pcs1kr,2020-05-18T02:57:33Z
2,2,8,291.3993,byplayer,0,5,12,1,2,141.15717,FPC_miha,account.175f4d519fdb4f8aa11be482e01965e6,0,5798.5483,0,0.0,0,1591.231,0,1200.437,4,6,Erangel (Remastered),1778,2020-05-18T04:28:14Z,6,False,as-pcs1kr,2020-05-18T02:57:33Z
0,1,4,165.81862,byplayer,0,1,57,0,0,0.0,FPC_Cross,account.2b98aebe6faa4f2a8c47bfe31e2be2b9,0,6177.629,0,0.0,0,1247.513,0,1558.1351,3,6,Erangel (Remastered),1778,2020-05-18T04:28:14Z,6,False,as-pcs1kr,2020-05-18T02:57:33Z
0,1,2,74.576775,byplayer,0,1,73,0,0,0.0,AFK_Jaelong,account.6dfd893c93d54d15a7b7a2cf5f2e6b1a,0,2620.7007,0,0.0,0,1076.227,0,889.16833,2,13,Erangel (Remastered),1778,2020-05-18T04:28:14Z,13,False,as-pcs1kr,2020-05-18T02:57:33Z
0,1,3,75.8826,byplayer,0,3,74,0,0,0.0,AFK_Asag2,account.bfb0f351c4b54674bf4e7a1b0257b1ae,0,2959.459,0,0.0,0,1076.217,0,897.22845,4,13,Erangel (Remastered),1778,2020-05-18T04:28:14Z,13,False,as-pcs1kr,2020-05-18T02:57:33Z
2,0,2,125.42323,byplayer,0,0,28,1,1,98.78909,AFK_APXB,account.37d5e65e1ee34cb0a5d657303c783a94,0,2923.5215,0,0.0,0,1076.237,0,956.0731,3,13,Erangel (Remastered),1778,2020-05-18T04:28:14Z,13,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,4,67.445,byplayer,0,0,75,0,0,0.0,AFK_Caley,account.f54089388fe7472ea23d872e746d2656,1,2965.9111,0,0.0,0,1075.962,0,752.1298,5,13,Erangel (Remastered),1778,2020-05-18T04:28:14Z,13,False,as-pcs1kr,2020-05-18T02:57:33Z
1,1,9,381.87372,byplayer,0,4,56,0,0,0.0,KGA_TOSI,account.fb327d360e1c4c219c88f2466764c179,0,10224.05,0,0.0,0,1598.741,0,1237.2449,2,5,Erangel (Remastered),1778,2020-05-18T04:28:14Z,5,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,4,326.37503,byplayer,0,5,20,1,1,124.945206,KGA_KediYa,account.9857f46d00d24bd1b70243b1dd3c0428,0,8158.1943,0,0.0,0,1482.794,0,1632.9708,2,5,Erangel (Remastered),1778,2020-05-18T04:28:14Z,5,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,5,65.59753,byzone,1,11,19,1,1,79.879524,KGA_Woong,account.6812cbe8e2ee465f9debd4c9bb7709ed,0,9548.414,0,0.0,0,1608.913,0,1196.8734,3,5,Erangel (Remastered),1778,2020-05-18T04:28:14Z,5,False,as-pcs1kr,2020-05-18T02:57:33Z
2,0,5,337.45807,byplayer,0,14,21,1,1,106.612656,KGA_Ready,account.0d99b200f78b427b98987351c3073e98,0,9275.672,0,0.0,0,1436.24,0,1263.3308,5,5,Erangel (Remastered),1778,2020-05-18T04:28:14Z,5,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,8,184.79587,byplayer,0,6,54,0,0,0.0,PBN_SPACEBIN,account.539a7b7c7abf461eba10386495ba78a0,0,8506.907,0,0.0,0,1738.104,0,1646.0278,4,3,Erangel (Remastered),1778,2020-05-18T04:28:14Z,3,False,as-pcs1kr,2020-05-18T02:57:33Z
1,1,5,291.33618,byplayer,1,10,9,1,2,139.64778,PBN_OH9,account.c0786681d8f44bc5bd86a1ceae04a8e9,0,8978.671,0,0.0,0,1613.391,0,1023.01294,4,3,Erangel (Remastered),1778,2020-05-18T04:28:14Z,3,False,as-pcs1kr,2020-05-18T02:57:33Z
2,1,7,264.12756,byplayer,0,2,10,1,2,73.157074,PBN_DParis,account.2b3a009f439846ecb813c10584e9d796,1,9508.146,0,0.0,0,1600.653,0,1072.6787,5,3,Erangel (Remastered),1778,2020-05-18T04:28:14Z,3,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,9,225.6639,byplayer,0,7,8,1,2,302.84714,PBN_Ravi,account.d228a8e42e6b4e28a19c125cd640695a,0,9766.211,0,0.0,0,1738.094,0,1099.9476,4,3,Erangel (Remastered),1778,2020-05-18T04:28:14Z,3,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,22.678078,byplayer,0,0,81,0,0,0.0,RPL_Despair,account.b5b8bb931aca49809386868cd691c010,0,4024.4768,0,0.0,0,893.435,0,698.971,7,15,Erangel (Remastered),1778,2020-05-18T04:28:14Z,15,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,5,100.0,byplayer,0,0,30,1,1,37.188393,RPL_1ntiV,account.ad898ee347ca4cc3ad6cee91d9de4786,0,4154.177,0,0.0,0,961.691,0,839.4687,6,15,Erangel (Remastered),1778,2020-05-18T04:28:14Z,15,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,2,165.39941,byplayer,0,1,80,0,0,0.0,RPL_ParkChaN,account.3c1fac727de1492d86cd41bcfe72bd71,0,4213.162,0,0.0,0,964.619,0,787.4529,5,15,Erangel (Remastered),1778,2020-05-18T04:28:14Z,15,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,3,180.01106,byplayer,0,2,29,1,1,10.116537,RPL_Doris,account.c54faa1a56b641e38f382dbb880e6848,0,3834.6475,0,0.0,0,982.956,0,607.9684,2,15,Erangel (Remastered),1778,2020-05-18T04:28:14Z,15,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,88.97,byplayer,0,0,63,0,0,0.0,RSG_UniQue,account.0fbf5bac6c99426db38e9eafcb468b51,0,5655.6636,0,0.0,0,619.892,0,545.6735,3,8,Erangel (Remastered),1778,2020-05-18T04:28:14Z,8,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,5,167.71935,byplayer,0,3,61,0,0,0.0,RSG_hugh2i,account.e3b4b8b506f347b7949cf64724b3ac3d,0,7319.6455,0,0.0,0,1405.231,0,789.3817,3,8,Erangel (Remastered),1778,2020-05-18T04:28:14Z,8,False,as-pcs1kr,2020-05-18T02:57:33Z
1,1,11,76.99999,byplayer,0,10,60,0,0,0.0,RSG_Chan,account.64f56ff36f9f456cb26589bb7412d8b6,1,6486.344,0,0.0,0,1451.485,0,1368.6127,3,8,Erangel (Remastered),1778,2020-05-18T04:28:14Z,8,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,4,0.0,byplayer,0,2,62,0,0,0.0,RSG_RK,account.6ef50f46cc7e40ba9b98ad327a789f9e,0,7275.719,0,0.0,0,1060.527,0,621.94495,4,8,Erangel (Remastered),1778,2020-05-18T04:28:14Z,8,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,5,348.38986,byplayer,0,1,26,1,1,98.44709,WNS_xBellka,account.5027a7f6b51849fd8598e8ada7c81b34,0,6472.9883,0,0.0,0,1242.26,0,983.401,4,10,Erangel (Remastered),1778,2020-05-18T04:28:14Z,10,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,8,323.75754,byplayer,0,1,65,0,0,0.0,WNS_UNnamde,account.b4d1eeab89124ac0839212f645b42726,0,6726.1504,0,0.0,0,1242.271,0,1039.9904,3,10,Erangel (Remastered),1778,2020-05-18T04:28:14Z,10,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,4,28.757687,byplayer,0,3,66,0,0,0.0,WNS_FLUX,account.e0de7be8a1d1480c81f297f065bed7e1,0,6902.2485,0,0.0,0,1242.25,0,1097.184,4,10,Erangel (Remastered),1778,2020-05-18T04:28:14Z,10,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,0,78.72,byplayer,0,0,67,0,0,0.0,WNS_Hyeok,account.8771e156ea1e47b39b18022a4c05b444,0,4438.2905,0,0.0,0,455.868,0,439.55765,2,10,Erangel (Remastered),1778,2020-05-18T04:28:14Z,10,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,2,89.869865,byplayer,0,0,76,0,0,0.0,GBX_BBoN,account.19b525ba020844a0b7afdff6d1b6a085,0,3476.8306,0,0.0,0,994.846,0,884.8925,3,14,Erangel (Remastered),1778,2020-05-18T04:28:14Z,14,False,as-pcs1kr,2020-05-18T02:57:33Z
0,0,1,31.075226,byplayer,0,6,77,0,0,0.0,GBX_Aura,account.ed82515f096e4914b03302ab89c302ea,0,4521.7676,0,0.0,0,993.498,0,530.551,2,14,Erangel (Remastered),1778,2020-05-18T04:28:14Z,14,False,as-pcs1kr,2020-05-18T02:57:33Z
1,0,0,138.63882,byplayer,0,0,79,0,0,0.0,GBX_Chanwoo,account.eb43baa950734572837a731ccfa5a88b,0,3233.0981,0,0.0,0,982.443,0,528.7674,3,14,Erangel (Remastered),1778,2020-05-18T04:28:14Z,14,False,as-pcs1kr,2020-05-18T02:57:33Z
