,weapon,x,y
1077,Item_Weapon_AK47_C,175516.171875,344099.90625
1078,Item_Weapon_FNFal_C,559158.75,386082.0625
1079,Item_Weapon_AK47_C,449155.375,81213.3359375
1080,Item_Weapon_SKS_C,326591.8125,525456.8125
1081,Item_Weapon_HK416_C,490136.71875,174492.953125
1082,Item_Weapon_BerylM762_C,344212.46875,272509.5
1083,Item_Weapon_Mini14_C,639964.75,469279.46875
1084,Item_Weapon_SKS_C,175859.53125,343556.59375
1085,Item_Weapon_HK416_C,566870.25,293565.625
1086,Item_Weapon_BerylM762_C,366898.1875,422375.84375
1087,Item_Weapon_FNFal_C,515489.90625,649195.4375
1088,Item_Weapon_Mini14_C,375228.3125,368158.34375
1089,Item_Weapon_Mini14_C,590050.75,326431.5
1090,Item_Weapon_SKS_C,667923.375,48124.140625
1091,Item_Weapon_BerylM762_C,560686.9375,470873.78125
1092,Item_Weapon_FNFal_C,628824.8125,466570.9375
1093,Item_Weapon_AK47_C,441292.46875,541021.3125
1094,Item_Weapon_SCAR-L_C,589139.4375,326842.125
1095,Item_Weapon_Mini14_C,385776.1875,245757.46875
1096,Item_Weapon_AK47_C,428324.15625,132408.46875
1097,Item_Weapon_BerylM762_C,440386.3125,540652.625
1098,Item_Weapon_BerylM762_C,169104.421875,372188.46875
1099,Item_Weapon_BerylM762_C,401096.90625,281649.40625
1100,Item_Weapon_HK416_C,588804.625,327777.8125
1101,Item_Weapon_Mini14_C,343441.625,273578.34375
1102,Item_Weapon_Mini14_C,168465.796875,372346.59375
1103,Item_Weapon_BerylM762_C,290181.34375,314274.5
1104,Item_Weapon_SKS_C,318492.21875,342883.28125
1105,Item_Weapon_SKS_C,501883.90625,67375.53125
1106,Item_Weapon_SCAR-L_C,427681.1875,131332.75
1107,Item_Weapon_BerylM762_C,566809.8125,293511.6875
1108,Item_Weapon_FNFal_C,324806.3125,525234.625
1109,Item_Weapon_BerylM762_C,387487.0,173960.65625
1110,Item_Weapon_HK416_C,441507.5625,548027.75
1111,Item_Weapon_HK416_C,317565.65625,343260.90625
1112,Item_Weapon_FNFal_C,317051.03125,343156.1875
1113,Item_Weapon_FNFal_C,387171.34375,172143.875
1114,Item_Weapon_BerylM762_C,638047.1875,471450.71875
1115,Item_Weapon_BerylM762_C,325830.75,523735.625
1116,Item_Weapon_FNFal_C,319479.8125,360893.40625
1117,Item_Weapon_SKS_C,453615.90625,522136.28125
1118,Item_Weapon_FNFal_C,665874.875,53148.078125
1119,Item_Weapon_SCAR-L_C,472618.4375,268354.78125
1120,Item_Weapon_AK47_C,456435.4375,140997.546875
1121,Item_Weapon_SKS_C,443389.375,549184.125
1122,Item_Weapon_Mini14_C,544281.0,188033.78125
1123,Item_Weapon_SKS_C,165299.0,600715.5625
1124,Item_Weapon_AK47_C,543428.8125,188667.796875
1125,Item_Weapon_HK416_C,164982.171875,599918.4375
1126,Item_Weapon_FNFal_C,228370.09375,597530.625
1127,Item_Weapon_FNFal_C,630664.625,466952.65625
1128,Item_Weapon_Mini14_C,515820.625,143309.65625
1129,Item_Weapon_Mini14_C,391466.9375,244460.890625
1130,Item_Weapon_FNFal_C,165044.6875,599849.8125
1131,Item_Weapon_FNFal_C,629287.25,254837.03125
1132,Item_Weapon_SKS_C,452724.34375,143280.875
1133,Item_Weapon_HK416_C,391426.28125,244547.53125
1134,Item_Weapon_Mini14_C,620837.4375,619887.1875
1135,Item_Weapon_SKS_C,347718.0625,266682.8125
1136,Item_Weapon_BerylM762_C,442389.625,547818.4375
1137,Item_Weapon_Mini14_C,347697.34375,266690.28125
1138,Item_Weapon_BerylM762_C,391378.78125,128399.5390625
1139,Item_Weapon_BerylM762_C,452866.34375,145103.515625
1140,Item_Weapon_AK47_C,554206.4375,362643.1875
1141,Item_Weapon_M24_C,431933.625,135410.875
1142,Item_Weapon_HK416_C,570836.125,420571.78125
1143,Item_Weapon_SKS_C,432724.59375,135326.765625
1144,Item_Weapon_HK416_C,433103.4375,135486.359375
1145,Item_Weapon_BerylM762_C,558508.0625,361551.125
1146,Item_Weapon_SKS_C,125974.8359375,599089.125
1147,Item_Weapon_Mini14_C,596300.0,334929.21875
1148,Item_Weapon_FNFal_C,477347.34375,116161.609375
1149,Item_Weapon_Mini14_C,427105.0625,135773.359375
1150,Item_Weapon_Mini14_C,525386.4375,233986.3125
1151,Item_Weapon_BerylM762_C,671296.3125,113527.796875
1152,Item_Weapon_AK47_C,596759.0,281288.59375
1153,Item_Weapon_Mini14_C,375312.34375,216692.578125
1154,Item_Weapon_BerylM762_C,529768.1875,236367.4375
1155,Item_Weapon_BerylM762_C,444240.78125,241038.75
1156,Item_Weapon_Mini14_C,460617.4375,73824.8671875
1157,Item_Weapon_BerylM762_C,645795.5625,210271.875
1158,Item_Weapon_FNFal_C,645762.125,209282.109375
1159,Item_Weapon_BerylM762_C,465359.5,69966.1015625
1160,Item_Weapon_Kar98k_C,464997.59375,69013.921875
1161,Item_Weapon_BerylM762_C,439351.3125,279959.3125
1162,Item_Weapon_FNFal_C,437887.875,280819.90625
1163,Item_Weapon_FNFal_C,429713.90625,200347.328125
1164,Item_Weapon_AK47_C,442992.5625,236823.609375
1165,Item_Weapon_BerylM762_C,443014.75,236832.015625
1166,Item_Weapon_HK416_C,491997.3125,293074.1875
1167,Item_Weapon_FNFal_C,504331.5,238597.671875
1168,Item_Weapon_BerylM762_C,446328.90625,265287.375
1169,Item_Weapon_BerylM762_C,463883.5,246158.546875
1170,Item_Weapon_FNFal_C,463748.34375,246275.515625
1171,Item_Weapon_FNFal_C,463879.875,246270.890625
1172,Item_Weapon_FNFal_C,446314.375,265353.375
1173,Item_Weapon_BerylM762_C,446850.46875,265961.03125
1174,Item_Weapon_SCAR-L_C,643861.125,243852.921875
1175,Item_Weapon_SKS_C,646132.8125,260344.578125
1176,Item_Weapon_FNFal_C,657762.125,104503.9375
1177,Item_Weapon_Mini14_C,662723.875,312092.71875
1178,Item_Weapon_SKS_C,559630.4375,292691.3125
1179,Item_Weapon_Mini14_C,647757.625,259805.296875
1180,Item_Weapon_HK416_C,661799.875,313025.03125
1181,Item_Weapon_AK47_C,714603.5,74135.4921875
1182,Item_Weapon_SKS_C,472514.65625,315077.59375
1183,Item_Weapon_Mini14_C,368289.46875,421352.75
1184,Item_Weapon_SKS_C,439226.28125,281212.3125
1185,Item_Weapon_FNFal_C,646722.1875,262961.78125
1186,Item_Weapon_FNFal_C,367613.625,421355.59375
1187,Item_Weapon_AK47_C,620236.8125,85821.65625
1188,Item_Weapon_Mini14_C,488493.90625,355825.6875
1189,Item_Weapon_SCAR-L_C,738299.1875,109373.7109375
1190,Item_Weapon_HK416_C,627570.625,253140.671875
1191,Item_Weapon_Mini14_C,715645.8125,72988.3359375
1192,Item_Weapon_Mini14_C,738192.375,108934.6640625
1193,Item_Weapon_Mini14_C,718541.0,54464.09765625
1194,Item_Weapon_BerylM762_C,596279.875,329037.03125
1195,Item_Weapon_HK416_C,439617.9375,280652.15625
1196,Item_Weapon_HK416_C,645931.0625,265263.78125
1197,Item_Weapon_Kar98k_C,442893.5,548624.0
1198,Item_Weapon_AK47_C,664731.1875,131752.578125
1199,Item_Weapon_BerylM762_C,559251.5625,294831.40625
1200,Item_Weapon_HK416_C,367613.78125,423305.0625
1201,Item_Weapon_SCAR-L_C,548738.625,136577.9375
1202,Item_Weapon_BerylM762_C,628139.0,254138.53125
1203,Item_Weapon_AK47_C,472739.84375,316107.71875
1204,Item_Weapon_Mini14_C,438803.0625,281179.03125
1205,Item_Weapon_SKS_C,486594.625,355247.5
1206,Item_Weapon_HK416_C,401770.875,463242.125
1207,Item_Weapon_Mini14_C,376300.3125,434682.78125
1208,Item_Weapon_Mini14_C,587430.1875,377728.75
1209,Item_Weapon_Mini14_C,595719.5,327995.40625
1210,Item_Weapon_AK47_C,525455.875,372553.875
1211,Item_Weapon_AK47_C,441634.125,547766.8125
1212,Item_Weapon_SCAR-L_C,485931.09375,355656.9375
1213,Item_Weapon_BerylM762_C,587691.125,378268.9375
1214,Item_Weapon_SKS_C,403287.84375,462879.875
1215,Item_Weapon_SKS_C,401335.90625,307153.03125
1216,Item_Weapon_Mini14_C,640922.0,171638.0625
1217,Item_Weapon_AK47_C,639581.3125,244168.46875
1218,Item_Weapon_SKS_C,628915.625,254216.03125
1219,Item_Weapon_SCAR-L_C,480756.84375,426328.5625
1220,Item_Weapon_Mini14_C,526549.875,233022.953125
1221,Item_Weapon_AK47_C,444531.59375,361079.4375
1222,Item_Weapon_HK416_C,542392.875,440676.5625
1223,Item_Weapon_HK416_C,223555.75,593877.125
1224,Item_Weapon_AK47_C,371882.125,370747.71875
1225,Item_Weapon_HK416_C,464662.34375,265636.0625
1226,Item_Weapon_FNFal_C,473491.71875,317562.71875
1227,Item_Weapon_Mini14_C,621404.875,84897.8359375
1228,Item_Weapon_HK416_C,458115.90625,547083.4375
1229,Item_Weapon_HK416_C,443182.78125,549285.0
1230,Item_Weapon_SCAR-L_C,525542.0625,233293.890625
1231,Item_Weapon_SKS_C,266645.375,400992.03125
1232,Item_Weapon_Mini14_C,313025.28125,361083.4375
1233,Item_Weapon_SCAR-L_C,714179.5625,51772.8984375
1234,Item_Weapon_AK47_C,326614.21875,356356.5
1235,Item_Weapon_Mini14_C,601304.1875,417153.46875
1236,Item_Weapon_BerylM762_C,525090.4375,373924.75
1237,Item_Weapon_SCAR-L_C,372139.34375,371372.03125
1238,Item_Weapon_M24_C,464403.0,266569.9375
1239,Item_Weapon_Mini14_C,125906.6171875,600138.875
1240,Item_Weapon_HK416_C,715267.875,72585.8671875
1241,Item_Weapon_Mini14_C,265996.84375,399606.59375
1242,Item_Weapon_FNFal_C,587136.0,376193.78125
1243,Item_Weapon_HK416_C,284001.65625,482135.34375
1244,Item_Weapon_HK416_C,494777.28125,176998.515625
1245,Item_Weapon_SKS_C,325802.9375,356079.4375
1246,Item_Weapon_Mini14_C,401604.71875,460892.4375
1247,Item_Weapon_SKS_C,523934.34375,373691.0625
1248,Item_Weapon_SKS_C,472646.90625,268254.625
1249,Item_Weapon_Mini14_C,223578.59375,595945.3125
1250,Item_Weapon_HK416_C,262006.296875,530391.5
1251,Item_Weapon_FNFal_C,400572.15625,459479.65625
1252,Item_Weapon_SCAR-L_C,466700.65625,315517.59375
1253,Item_Weapon_BerylM762_C,374337.875,436221.34375
1254,Item_Weapon_AK47_C,330798.9375,525176.6875
1255,Item_Weapon_AK47_C,311457.28125,551524.8125
1256,Item_Weapon_AK47_C,486726.03125,353140.3125
1257,Item_Weapon_AK47_C,553526.375,50029.05078125
1258,Item_Weapon_AK47_C,279972.625,480212.0625
1259,Item_Weapon_AK47_C,255979.53125,469093.59375
1260,Item_Weapon_HK416_C,371682.75,371669.625
1261,Item_Weapon_Kar98k_C,544689.0625,154698.640625
1262,Item_Weapon_Mini14_C,547714.875,132525.375
1263,Item_Weapon_Mini14_C,623247.3125,467489.4375
1264,Item_Weapon_BerylM762_C,256009.859375,469875.625
1265,Item_Weapon_SKS_C,372365.5625,371761.125
1266,Item_Weapon_HK416_C,622977.125,467537.375
1267,Item_Weapon_Mini14_C,180162.078125,424740.875
1268,Item_Weapon_Mini14_C,544201.875,438280.4375
1269,Item_Weapon_AK47_C,165618.5,599963.6875
1270,Item_Weapon_FNFal_C,739497.1875,106482.6171875
1271,Item_Weapon_Kar98k_C,255323.640625,470879.375
1272,Item_Weapon_AK47_C,468531.375,269340.9375
1273,Item_Weapon_Kar98k_C,441592.71875,548183.5
1274,Item_Weapon_HK416_C,99329.9453125,566124.0625
1275,Item_Weapon_BerylM762_C,367082.34375,422369.78125
1276,Item_Weapon_FNFal_C,440115.21875,503240.21875
1277,Item_Weapon_HK416_C,342497.3125,273345.0
1278,Item_Weapon_HK416_C,552975.6875,48948.27734375
1279,Item_Weapon_BerylM762_C,527201.375,230463.53125
1280,Item_Weapon_SCAR-L_C,634172.375,525426.3125
1281,Item_Weapon_BerylM762_C,325306.03125,350491.3125
1282,Item_Weapon_Mini14_C,164092.4375,376895.5
1283,Item_Weapon_SCAR-L_C,644703.6875,244554.140625
1284,Item_Weapon_AK47_C,633492.8125,176987.53125
1285,Item_Weapon_SCAR-L_C,637749.125,463461.125
1286,Item_Weapon_BerylM762_C,548199.6875,132269.25
1287,Item_Weapon_Mini14_C,661313.4375,140075.84375
1288,Item_Weapon_FNFal_C,437466.375,278486.78125
1289,Item_Weapon_SKS_C,317251.65625,361232.46875
1290,Item_Weapon_SKS_C,490655.0625,177679.515625
1291,Item_Weapon_M24_C,254107.859375,469051.71875
1292,Item_Weapon_Mini14_C,326981.125,351120.90625
1293,Item_Weapon_M24_C,262810.1875,344305.71875
1294,Item_Weapon_HK416_C,483431.78125,518007.15625
1295,Item_Weapon_SKS_C,99355.0859375,565538.0
1296,Item_Weapon_Mini14_C,277347.8125,475375.5
1297,Item_Weapon_SCAR-L_C,318122.6875,361095.6875
1298,Item_Weapon_HK416_C,366844.0,311241.625
1299,Item_Weapon_SKS_C,461251.59375,541981.625
1300,Item_Weapon_Mini14_C,227430.0625,480000.875
1301,Item_Weapon_SKS_C,483428.4375,516217.4375
1302,Item_Weapon_Kar98k_C,182111.390625,422357.5625
1303,Item_Weapon_AK47_C,657914.25,114463.4140625
1304,Item_Weapon_FNFal_C,99103.640625,565774.0
1305,Item_Weapon_Mini14_C,257470.1875,527525.875
1306,Item_Weapon_Mini14_C,491131.0625,173761.921875
1307,Item_Weapon_HK416_C,319432.6875,360886.0
1308,Item_Weapon_BerylM762_C,634184.1875,313685.53125
1309,Item_Weapon_FNFal_C,628133.875,524826.1875
1310,Item_Weapon_SKS_C,257516.171875,526002.4375
1311,Item_Weapon_BerylM762_C,477305.5625,515791.03125
1312,Item_Weapon_AK47_C,602026.75,425636.125
1313,Item_Weapon_BerylM762_C,627904.4375,525342.375
1314,Item_Weapon_FNFal_C,226955.09375,425562.15625
1315,Item_Weapon_HK416_C,181665.671875,424526.03125
1316,Item_Weapon_Mini14_C,487637.46875,410036.03125
1317,Item_Weapon_FNFal_C,704730.125,58396.6796875
1318,Item_Weapon_Mini14_C,262254.4375,346725.21875
1319,Item_Weapon_Mini14_C,207826.859375,287210.6875
1320,Item_Weapon_AK47_C,231591.3125,337077.34375
1321,Item_Weapon_BerylM762_C,132047.8125,603771.25
1322,Item_Weapon_FNFal_C,506347.34375,369820.65625
1323,Item_Weapon_Mini14_C,647297.5,247280.390625
1324,Item_Weapon_SCAR-L_C,226070.828125,424386.625
1325,Item_Weapon_Mini14_C,374147.0625,369361.0625
1326,Item_Weapon_BerylM762_C,669667.6875,117933.28125
1327,Item_Weapon_BerylM762_C,171260.796875,372287.34375
1328,Item_Weapon_SCAR-L_C,659495.1875,139656.984375
1329,Item_Weapon_FNFal_C,629287.0625,180244.421875
1330,Item_Weapon_SKS_C,547116.0,149955.40625
1331,Item_Weapon_FNFal_C,447688.90625,370558.625
1332,Item_Weapon_SCAR-L_C,159305.21875,601513.8125
1333,Item_Weapon_BerylM762_C,486684.84375,410383.875
1334,Item_Weapon_SKS_C,477777.0625,360780.90625
1335,Item_Weapon_BerylM762_C,723480.6875,63580.73828125
1336,Item_Weapon_SCAR-L_C,228137.0,333016.8125
1337,Item_Weapon_BerylM762_C,249554.171875,528979.0
1338,Item_Weapon_SKS_C,228353.65625,333681.4375
1339,Item_Weapon_FNFal_C,719792.9375,63375.70703125
1340,Item_Weapon_SKS_C,310941.8125,554351.3125
1341,Item_Weapon_BerylM762_C,439279.125,281085.1875
1342,Item_Weapon_HK416_C,226558.6875,335104.21875
1343,Item_Weapon_SKS_C,250649.8125,530670.1875
1344,Item_Weapon_BerylM762_C,250642.875,530670.875
1345,Item_Weapon_BerylM762_C,462656.625,74414.0
1346,Item_Weapon_Mini14_C,637381.375,471440.5
1347,Item_Weapon_Mini14_C,461210.0625,73666.03125
1348,Item_Weapon_HK416_C,221915.65625,417216.5
1349,Item_Weapon_SKS_C,157837.671875,594384.625
1350,Item_Weapon_HK416_C,206236.640625,286867.3125
1351,Item_Weapon_Mini14_C,228800.53125,334346.84375
1352,Item_Weapon_BerylM762_C,221562.53125,417445.625
1353,Item_Weapon_Mini14_C,324851.71875,525224.0625
1354,Item_Weapon_BerylM762_C,82827.171875,542975.0
1355,Item_Weapon_FNFal_C,205935.8125,285716.46875
1356,Item_Weapon_HK416_C,141598.1875,352483.78125
1357,Item_Weapon_AK47_C,220638.421875,363862.90625
1358,Item_Weapon_AK47_C,667208.5625,48496.0078125
1359,Item_Weapon_BerylM762_C,297705.65625,450034.15625
1360,Item_Weapon_HK416_C,160816.6875,593797.9375
1361,Item_Weapon_AK47_C,191101.59375,289115.46875
1362,Item_Weapon_BerylM762_C,176237.34375,425799.1875
1363,Item_Weapon_FNFal_C,278583.59375,538851.0
1364,Item_Weapon_BerylM762_C,219359.09375,363687.125
1365,Item_Weapon_SCAR-L_C,111655.8671875,357032.46875
1366,Item_Weapon_SCAR-L_C,527194.75,230509.25
1367,Item_Weapon_BerylM762_C,679479.4375,65949.3046875
1368,Item_Weapon_FNFal_C,111990.015625,358630.21875
1369,Item_Weapon_FNFal_C,655790.4375,112258.6953125
1370,Item_Weapon_SKS_C,297664.21875,509155.75
1371,Item_Weapon_BerylM762_C,383802.84375,317197.3125
1372,Item_Weapon_FNFal_C,191483.28125,289038.6875
1373,Item_Weapon_AK47_C,191000.75,289209.53125
1374,Item_Weapon_SKS_C,380503.9375,319846.28125
1375,Item_Weapon_AK47_C,113292.15625,362405.125
1376,Item_Weapon_HK416_C,213316.453125,467061.84375
1377,Item_Weapon_Mini14_C,296784.6875,450375.375
1378,Item_Weapon_BerylM762_C,417922.03125,615288.375
1379,Item_Weapon_HK416_C,212501.8125,465230.75
1380,Item_Weapon_BerylM762_C,310801.34375,493033.90625
1381,Item_Weapon_FNFal_C,276618.375,520668.71875
1382,Item_Weapon_HK416_C,322997.40625,446722.59375
1383,Item_Weapon_SKS_C,285530.21875,482413.09375
1384,Item_Weapon_FNFal_C,210809.890625,514511.625
1385,Item_Weapon_FNFal_C,191165.953125,521281.75
1386,Item_Weapon_Mini14_C,296649.40625,447899.125
1387,Item_Weapon_FNFal_C,207210.375,411628.4375
1388,Item_Weapon_BerylM762_C,236683.359375,466751.71875
1389,Item_Weapon_FNFal_C,236683.359375,466751.71875
1390,Item_Weapon_SKS_C,285411.6875,482431.4375
1391,Item_Weapon_BerylM762_C,227512.09375,461119.625
1392,Item_Weapon_Mini14_C,252880.296875,470450.34375
1393,Item_Weapon_SKS_C,126380.765625,600075.6875
1394,Item_Weapon_FNFal_C,223541.515625,593739.5625
1395,Item_Weapon_BerylM762_C,165319.9375,599858.625
1396,Item_Weapon_AK47_C,223539.0625,595959.3125
1397,Item_Weapon_HK416_C,290753.0,306962.03125
1398,Item_Weapon_SKS_C,366859.90625,422247.9375
1399,Item_Weapon_SKS_C,313016.9375,358281.28125
1400,Item_Weapon_Mini14_C,82704.671875,541171.9375
1401,Item_Weapon_SKS_C,291224.3125,306525.5625
1402,Item_Weapon_Mini14_C,264902.375,400011.84375
1403,Item_Weapon_SCAR-L_C,374855.59375,433597.125
1404,Item_Weapon_AK47_C,231701.734375,336704.5625
1405,Item_Weapon_SKS_C,231701.734375,336704.5625
1406,Item_Weapon_AK47_C,277948.5,520332.9375
1407,Item_Weapon_BerylM762_C,223269.609375,596736.9375
1408,Item_Weapon_SKS_C,343406.15625,273392.3125
1409,Item_Weapon_BerylM762_C,376029.5625,434123.5625
1410,Item_Weapon_Mini14_C,291956.0625,305964.90625
1411,Item_Weapon_SCAR-L_C,371182.71875,370368.71875
1412,Item_Weapon_Mini14_C,367553.5625,423904.65625
1413,Item_Weapon_M24_C,400833.5625,305507.59375
1414,Item_Weapon_Mini14_C,439130.46875,281298.4375
1415,Item_Weapon_SCAR-L_C,81550.5,544850.4375
1416,Item_Weapon_SCAR-L_C,317407.40625,341320.34375
1417,Item_Weapon_SCAR-L_C,401354.9375,306202.9375
1418,Item_Weapon_BerylM762_C,167569.515625,373479.03125
1419,Item_Weapon_AK47_C,644819.875,246280.46875
1420,Item_Weapon_SKS_C,558546.6875,291971.53125
1421,Item_Weapon_FNFal_C,291385.65625,306736.75
1422,Item_Weapon_SKS_C,645022.625,262297.4375
1423,Item_Weapon_BerylM762_C,81161.5390625,544044.875
1424,Item_Weapon_SCAR-L_C,474151.34375,265560.84375
1425,Item_Weapon_FNFal_C,402481.0625,462398.5
1426,Item_Weapon_SKS_C,267901.9375,401101.0625
1427,Item_Weapon_AK47_C,440686.46875,280925.5
1428,Item_Weapon_AK47_C,261251.96875,528439.1875
1429,Item_Weapon_Mini14_C,403940.3125,307496.5
1430,Item_Weapon_SCAR-L_C,558486.625,293546.59375
1431,Item_Weapon_FNFal_C,644779.1875,244557.59375
1432,Item_Weapon_SKS_C,372658.34375,372365.78125
1433,Item_Weapon_Mini14_C,318667.375,342256.625
1434,Item_Weapon_SKS_C,494240.65625,175652.015625
1435,Item_Weapon_SKS_C,587934.4375,376783.34375
1436,Item_Weapon_AK47_C,468444.15625,446888.375
1437,Item_Weapon_Mini14_C,328935.8125,526922.0
1438,Item_Weapon_HK416_C,545109.0625,440494.625
1439,Item_Weapon_SCAR-L_C,466218.3125,316171.375
1440,Item_Weapon_AK47_C,368237.4375,421790.625
1441,Item_Weapon_M24_C,474243.34375,265114.59375
1442,Item_Weapon_HK416_C,372147.1875,371098.90625
1443,Item_Weapon_HK416_C,588159.75,377528.5
1444,Item_Weapon_Mini14_C,311093.5625,550997.4375
1445,Item_Weapon_SCAR-L_C,494468.59375,176943.234375
1446,Item_Weapon_SCAR-L_C,319046.09375,359490.34375
1447,Item_Weapon_SKS_C,466608.3125,317216.78125
1448,Item_Weapon_HK416_C,546740.3125,152778.59375
1449,Item_Weapon_SCAR-L_C,206959.25,287423.59375
1450,Item_Weapon_HK416_C,559650.1875,295428.09375
1451,Item_Weapon_SCAR-L_C,559646.25,295435.0
1452,Item_Weapon_AK47_C,341871.40625,272100.84375
1453,Item_Weapon_SKS_C,658726.5625,310687.5625
1454,Item_Weapon_HK416_C,647187.4375,261694.171875
1455,Item_Weapon_AK47_C,329348.34375,526649.625
1456,Item_Weapon_AK47_C,442022.375,239203.515625
1457,Item_Weapon_Mini14_C,546214.0,152918.109375
1458,Item_Weapon_FNFal_C,495309.46875,175864.75
1459,Item_Weapon_SKS_C,486149.59375,354794.21875
1460,Item_Weapon_HK416_C,329876.15625,526091.625
1461,Item_Weapon_HK416_C,371366.625,422511.34375
1462,Item_Weapon_Mini14_C,441896.625,239825.53125
1463,Item_Weapon_BerylM762_C,466945.3125,449034.59375
1464,Item_Weapon_AK47_C,560209.375,390532.0625
1465,Item_Weapon_Mini14_C,454780.1875,541014.625
1466,Item_Weapon_AK47_C,525435.75,232511.1875
1467,Item_Weapon_Mini14_C,207769.359375,287185.125
1468,Item_Weapon_BerylM762_C,526083.8125,372578.46875
1469,Item_Weapon_SKS_C,329303.0625,430983.875
1470,Item_Weapon_BerylM762_C,474243.3125,267089.1875
1471,Item_Weapon_AK47_C,371704.65625,299128.15625
1472,Item_Weapon_FNFal_C,442881.78125,240950.921875
1473,Item_Weapon_AK47_C,193528.65625,412785.78125
1474,Item_Weapon_FNFal_C,525997.375,230736.671875
1475,Item_Weapon_BerylM762_C,588124.6875,376909.3125
1476,Item_Weapon_HK416_C,456930.1875,541347.0625
1477,Item_Weapon_Mini14_C,172423.15625,288129.0625
1478,Item_Weapon_HK416_C,441466.34375,531832.1875
1479,Item_Weapon_Mini14_C,525650.125,373075.5
1480,Item_Weapon_BerylM762_C,206842.59375,288204.34375
1481,Item_Weapon_SKS_C,146867.09375,287421.21875
1482,Item_Weapon_FNFal_C,661284.125,312693.21875
1483,Item_Weapon_SKS_C,388245.625,182289.078125
1484,Item_Weapon_BerylM762_C,475752.9375,517327.46875
1485,Item_Weapon_Kar98k_C,543073.0,438908.78125
1486,Item_Weapon_Mini14_C,206865.453125,288283.34375
1487,Item_Weapon_FNFal_C,656373.5625,112664.90625
1488,Item_Weapon_BerylM762_C,329515.53125,429954.34375
1489,Item_Weapon_SCAR-L_C,661762.875,312258.59375
1490,Item_Weapon_FNFal_C,477525.78125,519072.625
1491,Item_Weapon_BerylM762_C,190517.296875,412530.625
1492,Item_Weapon_HK416_C,559638.4375,295414.1875
1493,Item_Weapon_Mini14_C,542781.75,440174.75
1494,Item_Weapon_SKS_C,468041.90625,450479.1875
1495,Item_Weapon_SCAR-L_C,594523.6875,327390.375
1496,Item_Weapon_FNFal_C,257905.546875,528021.25
1497,Item_Weapon_HK416_C,542786.375,131309.40625
1498,Item_Weapon_SCAR-L_C,655606.375,113815.5703125
1499,Item_Weapon_SCAR-L_C,405573.21875,224066.953125
1500,Item_Weapon_BerylM762_C,440440.34375,532193.8125
1501,Item_Weapon_AK47_C,488304.5625,354859.34375
1502,Item_Weapon_SCAR-L_C,372681.0625,297830.75
1503,Item_Weapon_AK47_C,580045.125,505523.1875
1504,Item_Weapon_SCAR-L_C,145001.375,285043.21875
1505,Item_Weapon_AK47_C,623064.375,468187.90625
1506,Item_Weapon_HK416_C,349582.46875,264851.9375
1507,Item_Weapon_Mini14_C,376009.5,434092.5
1508,Item_Weapon_FNFal_C,436085.375,279351.65625
1509,Item_Weapon_SKS_C,188274.09375,414719.0
1510,Item_Weapon_SKS_C,628597.3125,253669.921875
1511,Item_Weapon_SKS_C,638178.4375,463262.78125
1512,Item_Weapon_BerylM762_C,461976.78125,546107.5625
1513,Item_Weapon_Mini14_C,375490.21875,369531.46875
1514,Item_Weapon_FNFal_C,162924.921875,378735.71875
1515,Item_Weapon_BerylM762_C,595557.75,327329.6875
1516,Item_Weapon_FNFal_C,559228.4375,386098.65625
1517,Item_Weapon_AK47_C,405918.90625,226671.75
1518,Item_Weapon_FNFal_C,224207.078125,425678.3125
1519,Item_Weapon_Mini14_C,177599.578125,426498.5
1520,Item_Weapon_FNFal_C,376432.78125,433868.5625
1521,Item_Weapon_AK47_C,347730.21875,266020.21875
1522,Item_Weapon_AK47_C,314841.28125,551667.75
1523,Item_Weapon_FNFal_C,630115.3125,253512.5
1524,Item_Weapon_BerylM762_C,320491.75,360824.875
1525,Item_Weapon_BerylM762_C,297515.03125,314565.65625
1526,Item_Weapon_SCAR-L_C,578977.5,506378.3125
1527,Item_Weapon_HK416_C,223743.421875,425301.1875
1528,Item_Weapon_FNFal_C,373426.875,297110.8125
1529,Item_Weapon_AK47_C,638750.625,463094.03125
1530,Item_Weapon_Mini14_C,587068.3125,381404.40625
1531,Item_Weapon_Mini14_C,384737.90625,174514.859375
1532,Item_Weapon_Mini14_C,390795.3125,596762.9375
1533,Item_Weapon_SKS_C,715736.9375,32563.75
1534,Item_Weapon_HK416_C,255178.640625,527013.625
1535,Item_Weapon_HK416_C,653335.0625,112216.484375
1536,Item_Weapon_SKS_C,390053.0625,596551.0625
1537,Item_Weapon_AK47_C,140136.15625,274947.9375
1538,Item_Weapon_SKS_C,263424.96875,152183.609375
1539,Item_Weapon_HK416_C,170377.71875,288018.5625
1540,Item_Weapon_FNFal_C,585748.8125,380896.65625
1541,Item_Weapon_AK47_C,626414.625,250984.671875
1542,Item_Weapon_HK416_C,625766.25,251075.578125
1543,Item_Weapon_Mini14_C,655933.8125,250895.71875
1544,Item_Weapon_SKS_C,595877.1875,328874.21875
1545,Item_Weapon_SCAR-L_C,716194.375,35898.80859375
1546,Item_Weapon_FNFal_C,190484.28125,418109.90625
1547,Item_Weapon_BerylM762_C,438066.0625,276391.21875
1548,Item_Weapon_HK416_C,262539.03125,150940.328125
1549,Item_Weapon_SKS_C,385335.71875,174233.5
1550,Item_Weapon_Mini14_C,462767.0625,267806.40625
