,weapon,x,y
1045,Item_Weapon_FNFal_C,398301.90625,385941.5
1046,Item_Weapon_BerylM762_C,416316.5,432684.0
1047,Item_Weapon_FNFal_C,416311.21875,432687.65625
1048,Item_Weapon_SKS_C,376641.40625,418296.1875
1049,Item_Weapon_BerylM762_C,420606.875,388111.5
1050,Item_Weapon_BerylM762_C,414271.5,425646.46875
1051,Item_Weapon_FNFal_C,398069.625,420620.625
1052,Item_Weapon_SCAR-L_C,177609.8125,630854.375
1053,Item_Weapon_SKS_C,176999.234375,630486.875
1054,Item_Weapon_FNFal_C,179638.578125,626543.0
1055,Item_Weapon_SCAR-L_C,451158.1875,620717.625
1056,Item_Weapon_BerylM762_C,218402.5625,564377.75
1057,Item_Weapon_BerylM762_C,300585.375,544152.4375
1058,Item_Weapon_SKS_C,151104.015625,620290.4375
1059,Item_Weapon_FNFal_C,218432.03125,564375.75
1060,Item_Weapon_Mini14_C,451489.5,621327.75
1061,Item_Weapon_SCAR-L_C,188586.5,515653.90625
1062,Item_Weapon_SKS_C,420469.5,324283.9375
1063,Item_Weapon_M24_C,323292.90625,520928.78125
1064,Item_Weapon_SKS_C,187910.21875,513852.1875
1065,Item_Weapon_Mini14_C,458060.0,627116.0
1066,Item_Weapon_HK416_C,433865.90625,450823.34375
1067,Item_Weapon_SCAR-L_C,324552.65625,521063.90625
1068,Item_Weapon_FNFal_C,458340.4375,628019.4375
1069,Item_Weapon_BerylM762_C,328699.75,393066.40625
1070,Item_Weapon_SKS_C,576629.25,119549.7734375
1071,Item_Weapon_AK47_C,362912.21875,393564.59375
1072,Item_Weapon_FNFal_C,468594.3125,473205.59375
1073,Item_Weapon_SKS_C,324779.09375,520063.21875
1074,Item_Weapon_AK47_C,432971.71875,451488.1875
1075,Item_Weapon_HK416_C,362633.625,294811.53125
1076,Item_Weapon_HK416_C,325364.75,519649.625
1077,Item_Weapon_SCAR-L_C,565992.25,380434.15625
1078,Item_Weapon_HK416_C,556631.3125,128393.484375
1079,Item_Weapon_SCAR-L_C,465789.9375,423666.65625
1080,Item_Weapon_BerylM762_C,534490.8125,235873.09375
1081,Item_Weapon_AK47_C,463628.90625,649790.4375
1082,Item_Weapon_BerylM762_C,177592.0,616259.0625
1083,Item_Weapon_BerylM762_C,185967.09375,514969.21875
1084,Item_Weapon_HK416_C,566785.75,380745.71875
1085,Item_Weapon_SCAR-L_C,538810.4375,452490.34375
1086,Item_Weapon_FNFal_C,304284.78125,542274.75
1087,Item_Weapon_SCAR-L_C,547505.75,423422.90625
1088,Item_Weapon_HK416_C,362144.6875,393842.75
1089,Item_Weapon_Mini14_C,465632.1875,424293.46875
1090,Item_Weapon_SKS_C,464840.90625,649165.625
1091,Item_Weapon_SCAR-L_C,382178.875,473916.21875
1092,Item_Weapon_SKS_C,534408.625,236026.78125
1093,Item_Weapon_Kar98k_C,547898.0625,423307.75
1094,Item_Weapon_BerylM762_C,372683.4375,416133.625
1095,Item_Weapon_BerylM762_C,370440.84375,504643.71875
1096,Item_Weapon_SCAR-L_C,337351.1875,218285.65625
1097,Item_Weapon_HK416_C,364763.9375,409859.5
1098,Item_Weapon_Kar98k_C,540188.6875,449892.5625
1099,Item_Weapon_Mini14_C,566198.9375,350041.5625
1100,Item_Weapon_SCAR-L_C,455746.78125,629479.0
1101,Item_Weapon_FNFal_C,556116.625,129271.6484375
1102,Item_Weapon_M24_C,444702.15625,331081.1875
1103,Item_Weapon_FNFal_C,388182.1875,139004.78125
1104,Item_Weapon_AK47_C,488403.1875,347734.71875
1105,Item_Weapon_Mini14_C,466669.0,317231.5
1106,Item_Weapon_SKS_C,580026.5625,487106.03125
1107,Item_Weapon_Mini14_C,370740.78125,413784.0625
1108,Item_Weapon_SCAR-L_C,419050.125,324390.40625
1109,Item_Weapon_AK47_C,578598.5625,121761.1484375
1110,Item_Weapon_BerylM762_C,565804.4375,249629.234375
1111,Item_Weapon_HK416_C,516168.90625,503147.03125
1112,Item_Weapon_BerylM762_C,432645.3125,637732.1875
1113,Item_Weapon_AK47_C,569509.0,348304.90625
1114,Item_Weapon_Mini14_C,621836.1875,297648.5
1115,Item_Weapon_HK416_C,335435.0,219147.359375
1116,Item_Weapon_FNFal_C,383467.5,477503.28125
1117,Item_Weapon_FNFal_C,362060.3125,395502.0625
1118,Item_Weapon_FNFal_C,621814.875,298015.625
1119,Item_Weapon_SKS_C,567405.375,387732.1875
1120,Item_Weapon_HK416_C,464394.28125,650179.75
1121,Item_Weapon_SCAR-L_C,445372.34375,295307.15625
1122,Item_Weapon_HK416_C,669203.875,179513.59375
1123,Item_Weapon_BerylM762_C,361269.03125,395350.03125
1124,Item_Weapon_AK47_C,568204.125,388080.0625
1125,Item_Weapon_BerylM762_C,207339.15625,237042.09375
1126,Item_Weapon_HK416_C,247453.6875,280201.03125
1127,Item_Weapon_SCAR-L_C,468741.9375,316730.8125
1128,Item_Weapon_HK416_C,463544.59375,423029.90625
1129,Item_Weapon_HK416_C,388459.4375,172341.953125
1130,Item_Weapon_BerylM762_C,536098.25,313599.125
1131,Item_Weapon_SKS_C,542674.0625,251539.9375
1132,Item_Weapon_Mini14_C,468749.90625,316733.75
1133,Item_Weapon_HK416_C,209917.09375,229789.1875
1134,Item_Weapon_SKS_C,360631.4375,248514.25
1135,Item_Weapon_Mini14_C,397719.34375,353819.21875
1136,Item_Weapon_BerylM762_C,388429.03125,170967.46875
1137,Item_Weapon_FNFal_C,431634.78125,445516.9375
1138,Item_Weapon_FNFal_C,544539.75,450313.0625
1139,Item_Weapon_AK47_C,445414.78125,295849.40625
1140,Item_Weapon_FNFal_C,335353.5625,219444.15625
1141,Item_Weapon_SCAR-L_C,569157.6875,349684.78125
1142,Item_Weapon_BerylM762_C,600309.6875,478928.625
1143,Item_Weapon_SKS_C,247239.671875,279147.78125
1144,Item_Weapon_BerylM762_C,462861.1875,644001.5
1145,Item_Weapon_SKS_C,515265.28125,502553.625
1146,Item_Weapon_SKS_C,372158.59375,412947.34375
1147,Item_Weapon_HK416_C,475192.0,472289.375
1148,Item_Weapon_FNFal_C,569279.4375,349173.5625
1149,Item_Weapon_FNFal_C,371600.65625,509100.1875
1150,Item_Weapon_HK416_C,622260.0625,297776.5
1151,Item_Weapon_BerylM762_C,544825.3125,451133.78125
1152,Item_Weapon_Mini14_C,360447.5,248867.3125
1153,Item_Weapon_SCAR-L_C,666623.125,308911.03125
1154,Item_Weapon_Kar98k_C,601007.4375,616305.5625
1155,Item_Weapon_SKS_C,623470.875,371900.90625
1156,Item_Weapon_Mini14_C,671364.9375,179873.5625
1157,Item_Weapon_BerylM762_C,196739.8125,218531.453125
1158,Item_Weapon_Mini14_C,388539.84375,118513.1484375
1159,Item_Weapon_SCAR-L_C,623009.0,372466.875
1160,Item_Weapon_FNFal_C,572145.875,385082.625
1161,Item_Weapon_SKS_C,365347.65625,405888.15625
1162,Item_Weapon_BerylM762_C,529102.1875,632015.5625
1163,Item_Weapon_AK47_C,443951.4375,330185.53125
1164,Item_Weapon_AK47_C,582859.0625,483527.0
1165,Item_Weapon_HK416_C,389355.90625,135821.953125
1166,Item_Weapon_HK416_C,158482.671875,615649.5
1167,Item_Weapon_HK416_C,570463.5625,349570.03125
1168,Item_Weapon_BerylM762_C,667075.625,308957.40625
1169,Item_Weapon_HK416_C,600711.8125,616073.1875
1170,Item_Weapon_HK416_C,580950.25,597358.1875
1171,Item_Weapon_BerylM762_C,387522.71875,119101.8671875
1172,Item_Weapon_FNFal_C,576993.5625,132396.3125
1173,Item_Weapon_SKS_C,271027.8125,562308.9375
1174,Item_Weapon_SKS_C,436755.625,637854.3125
1175,Item_Weapon_BerylM762_C,243852.59375,278919.53125
1176,Item_Weapon_AK47_C,498431.625,182361.75
1177,Item_Weapon_BerylM762_C,701592.0,340972.0625
1178,Item_Weapon_BerylM762_C,444629.9375,627411.3125
1179,Item_Weapon_AK47_C,674449.375,180539.3125
1180,Item_Weapon_SKS_C,498048.03125,182738.0
1181,Item_Weapon_SCAR-L_C,581998.375,484296.1875
1182,Item_Weapon_Mini14_C,529125.125,626609.0
1183,Item_Weapon_BerylM762_C,424862.375,325116.21875
1184,Item_Weapon_Mini14_C,163799.84375,288508.6875
1185,Item_Weapon_FNFal_C,324793.59375,401787.5625
1186,Item_Weapon_SKS_C,529258.5625,626161.1875
1187,Item_Weapon_FNFal_C,444637.1875,627002.0625
1188,Item_Weapon_HK416_C,270048.4375,562894.375
1189,Item_Weapon_BerylM762_C,581749.0,483778.84375
1190,Item_Weapon_BerylM762_C,674006.125,180549.71875
1191,Item_Weapon_HK416_C,543586.875,251944.9375
1192,Item_Weapon_SCAR-L_C,162277.75,294257.59375
1193,Item_Weapon_FNFal_C,599926.625,613292.1875
1194,Item_Weapon_SKS_C,163509.71875,276858.40625
1195,Item_Weapon_BerylM762_C,163029.921875,288612.40625
1196,Item_Weapon_BerylM762_C,389601.03125,133026.1875
1197,Item_Weapon_Mini14_C,243936.46875,278433.75
1198,Item_Weapon_SCAR-L_C,600593.0625,603088.1875
1199,Item_Weapon_BerylM762_C,296016.21875,503274.9375
1200,Item_Weapon_FNFal_C,436864.0625,638851.75
1201,Item_Weapon_AK47_C,163539.671875,276699.03125
1202,Item_Weapon_Mini14_C,702225.125,343961.6875
1203,Item_Weapon_AK47_C,622758.6875,375026.75
1204,Item_Weapon_SKS_C,548706.9375,239315.3125
1205,Item_Weapon_FNFal_C,582848.9375,483607.65625
1206,Item_Weapon_FNFal_C,532919.9375,232814.609375
1207,Item_Weapon_BerylM762_C,543329.5625,253592.1875
1208,Item_Weapon_FNFal_C,190968.171875,225766.859375
1209,Item_Weapon_Mini14_C,427550.0625,155264.515625
1210,Item_Weapon_BerylM762_C,535499.8125,313410.78125
1211,Item_Weapon_BerylM762_C,548854.125,239902.296875
1212,Item_Weapon_Mini14_C,209933.953125,229278.375
1213,Item_Weapon_BerylM762_C,558661.8125,596401.1875
1214,Item_Weapon_BerylM762_C,163709.390625,277969.6875
1215,Item_Weapon_BerylM762_C,492785.0,435350.125
1216,Item_Weapon_Mini14_C,270665.53125,562214.125
1217,Item_Weapon_Mini14_C,603948.0,603415.6875
1218,Item_Weapon_HK416_C,414800.90625,291820.21875
1219,Item_Weapon_BerylM762_C,190511.3125,227135.46875
1220,Item_Weapon_FNFal_C,163141.515625,525064.0625
1221,Item_Weapon_Mini14_C,301823.53125,505917.9375
1222,Item_Weapon_BerylM762_C,410108.84375,230802.328125
1223,Item_Weapon_SCAR-L_C,441442.1875,333525.875
1224,Item_Weapon_SKS_C,301764.78125,505906.625
1225,Item_Weapon_BerylM762_C,563746.5625,135515.546875
1226,Item_Weapon_FNFal_C,162273.21875,288720.03125
1227,Item_Weapon_FNFal_C,673942.125,175919.640625
1228,Item_Weapon_AK47_C,565847.75,384556.90625
1229,Item_Weapon_FNFal_C,440963.1875,334110.3125
1230,Item_Weapon_SKS_C,556432.6875,363469.78125
1231,Item_Weapon_FNFal_C,492142.46875,435857.3125
1232,Item_Weapon_Mini14_C,598979.5625,479185.0625
1233,Item_Weapon_BerylM762_C,570322.3125,133779.265625
1234,Item_Weapon_HK416_C,599334.5625,600025.5
1235,Item_Weapon_BerylM762_C,160048.21875,294552.90625
1236,Item_Weapon_BerylM762_C,492822.34375,435349.78125
1237,Item_Weapon_AK47_C,624226.375,302381.3125
1238,Item_Weapon_HK416_C,441466.0625,332669.0625
1239,Item_Weapon_BerylM762_C,627712.375,378920.625
1240,Item_Weapon_FNFal_C,161506.21875,291369.8125
1241,Item_Weapon_FNFal_C,717404.375,335177.9375
1242,Item_Weapon_Mini14_C,508075.09375,307061.53125
1243,Item_Weapon_FNFal_C,570077.375,377673.5
1244,Item_Weapon_FNFal_C,459012.1875,629326.25
1245,Item_Weapon_FNFal_C,444560.0,141930.328125
1246,Item_Weapon_AK47_C,487106.1875,346195.875
1247,Item_Weapon_BerylM762_C,171512.921875,614209.5
1248,Item_Weapon_FNFal_C,550665.375,284452.625
1249,Item_Weapon_Mini14_C,193274.578125,215863.328125
1250,Item_Weapon_FNFal_C,545816.1875,254598.03125
1251,Item_Weapon_Kar98k_C,655705.6875,353824.1875
1252,Item_Weapon_FNFal_C,494209.0625,281029.625
1253,Item_Weapon_FNFal_C,504117.78125,325352.6875
1254,Item_Weapon_BerylM762_C,630273.8125,306037.28125
1255,Item_Weapon_FNFal_C,625794.4375,369272.65625
1256,Item_Weapon_FNFal_C,571929.75,248889.9375
1257,Item_Weapon_SKS_C,452296.1875,226088.828125
1258,Item_Weapon_FNFal_C,550594.125,362532.34375
1259,Item_Weapon_FNFal_C,646478.875,422811.375
1260,Item_Weapon_BerylM762_C,517990.1875,466545.78125
1261,Item_Weapon_FNFal_C,492835.1875,361046.5625
1262,Item_Weapon_FNFal_C,542176.75,464681.59375
1263,Item_Weapon_M24_C,545121.5,449201.71875
1264,Item_Weapon_FNFal_C,545213.6875,449237.5625
1265,Item_Weapon_SKS_C,573754.6875,464212.84375
1266,Item_Weapon_Mini14_C,573699.5625,464143.5
1267,Item_Weapon_FNFal_C,519713.03125,412958.65625
1268,Item_Weapon_FNFal_C,558233.375,485274.875
1269,Item_Weapon_FNFal_C,554313.9375,442912.3125
1270,Item_Weapon_BerylM762_C,615102.4375,425304.1875
1271,Item_Weapon_FNFal_C,545803.1875,419783.0625
1272,Item_Weapon_FNFal_C,574899.6875,387239.5625
1273,Item_Weapon_BerylM762_C,565921.0625,465662.125
1274,Item_Weapon_FNFal_C,565921.0625,465662.125
1275,Item_Weapon_BerylM762_C,591119.5,434369.0625
1276,Item_Weapon_AK47_C,603518.625,491389.03125
1277,Item_Weapon_BerylM762_C,604185.4375,491510.65625
1278,Item_Weapon_BerylM762_C,463512.1875,423269.71875
1279,Item_Weapon_Mini14_C,304612.6875,542253.4375
1280,Item_Weapon_AK47_C,314413.0625,331503.125
1281,Item_Weapon_Mini14_C,576581.875,481782.59375
1282,Item_Weapon_BerylM762_C,464761.4375,650301.8125
1283,Item_Weapon_SKS_C,591321.0,473301.84375
1284,Item_Weapon_SKS_C,401291.5,350563.21875
1285,Item_Weapon_BerylM762_C,313939.0625,329992.84375
1286,Item_Weapon_BerylM762_C,421199.9375,324282.09375
1287,Item_Weapon_SKS_C,447460.5625,620545.5625
1288,Item_Weapon_SCAR-L_C,597861.0,475250.21875
1289,Item_Weapon_FNFal_C,402291.28125,350675.9375
1290,Item_Weapon_Mini14_C,161418.71875,294955.9375
1291,Item_Weapon_AK47_C,640284.375,471967.90625
1292,Item_Weapon_Mini14_C,640290.3125,471976.78125
1293,Item_Weapon_SCAR-L_C,354665.15625,518742.34375
1294,Item_Weapon_SCAR-L_C,417686.03125,477263.875
1295,Item_Weapon_AK47_C,449688.4375,298918.40625
1296,Item_Weapon_HK416_C,505337.5,382500.90625
1297,Item_Weapon_Mini14_C,422318.1875,642390.5625
1298,Item_Weapon_Mini14_C,364877.5625,394691.59375
1299,Item_Weapon_FNFal_C,422484.875,289083.6875
1300,Item_Weapon_AK47_C,199743.671875,291447.0
1301,Item_Weapon_Mini14_C,282250.375,397014.0625
1302,Item_Weapon_AK47_C,492854.0625,435278.125
1303,Item_Weapon_BerylM762_C,442980.78125,338863.78125
1304,Item_Weapon_SKS_C,463481.625,423164.625
1305,Item_Weapon_SCAR-L_C,595022.75,468323.03125
1306,Item_Weapon_M24_C,566213.4375,349966.46875
1307,Item_Weapon_SCAR-L_C,426139.59375,642748.4375
1308,Item_Weapon_Mini14_C,165864.6875,214484.453125
1309,Item_Weapon_Mini14_C,464360.0625,649649.3125
1310,Item_Weapon_FNFal_C,505295.875,382445.0
1311,Item_Weapon_Mini14_C,566535.5,350318.03125
1312,Item_Weapon_SCAR-L_C,380016.3125,568734.3125
1313,Item_Weapon_AK47_C,449989.65625,620528.25
1314,Item_Weapon_SKS_C,149879.90625,318788.4375
1315,Item_Weapon_BerylM762_C,359088.6875,518641.90625
1316,Item_Weapon_Mini14_C,324753.3125,401776.90625
1317,Item_Weapon_SKS_C,300628.96875,544786.0625
1318,Item_Weapon_SCAR-L_C,664938.75,498215.59375
1319,Item_Weapon_M24_C,210918.875,230966.28125
1320,Item_Weapon_SKS_C,416168.28125,480423.84375
1321,Item_Weapon_SKS_C,312078.375,331171.90625
1322,Item_Weapon_AK47_C,399583.03125,352871.625
1323,Item_Weapon_SCAR-L_C,279293.71875,558491.875
1324,Item_Weapon_BerylM762_C,564853.5,385172.03125
1325,Item_Weapon_AK47_C,166112.515625,213627.390625
1326,Item_Weapon_AK47_C,445196.625,330010.34375
1327,Item_Weapon_HK416_C,149564.171875,318691.625
1328,Item_Weapon_SCAR-L_C,285379.28125,398985.15625
1329,Item_Weapon_SKS_C,568488.25,348582.625
1330,Item_Weapon_Mini14_C,211379.5,229721.5625
1331,Item_Weapon_SCAR-L_C,365225.125,405855.78125
1332,Item_Weapon_BerylM762_C,445338.4375,330680.15625
1333,Item_Weapon_HK416_C,241558.59375,525840.0
1334,Item_Weapon_SKS_C,604856.25,490001.34375
1335,Item_Weapon_AK47_C,177599.234375,616257.875
1336,Item_Weapon_HK416_C,570303.8125,348494.40625
1337,Item_Weapon_HK416_C,399040.1875,300434.9375
1338,Item_Weapon_FNFal_C,449184.46875,297437.84375
1339,Item_Weapon_BerylM762_C,300084.6875,543695.9375
1340,Item_Weapon_FNFal_C,201218.9375,286470.875
1341,Item_Weapon_BerylM762_C,241395.234375,526436.4375
1342,Item_Weapon_BerylM762_C,582609.3125,484115.375
1343,Item_Weapon_FNFal_C,166942.15625,213676.21875
1344,Item_Weapon_BerylM762_C,391019.0,649080.0625
1345,Item_Weapon_SKS_C,370273.1875,414306.46875
1346,Item_Weapon_AK47_C,394643.625,277157.5
1347,Item_Weapon_SKS_C,424248.5625,327907.65625
1348,Item_Weapon_BerylM762_C,209836.671875,229245.75
1349,Item_Weapon_Mini14_C,415105.03125,479387.71875
1350,Item_Weapon_BerylM762_C,662778.4375,494643.15625
1351,Item_Weapon_SKS_C,357800.875,246162.75
1352,Item_Weapon_FNFal_C,371581.90625,414922.75
1353,Item_Weapon_SKS_C,523029.5,248724.28125
1354,Item_Weapon_FNFal_C,392971.4375,277181.3125
1355,Item_Weapon_BerylM762_C,598927.875,467509.90625
1356,Item_Weapon_SCAR-L_C,371581.90625,414922.75
1357,Item_Weapon_BerylM762_C,566112.1875,380540.28125
1358,Item_Weapon_BerylM762_C,511709.84375,502858.78125
1359,Item_Weapon_Mini14_C,493372.375,280663.9375
1360,Item_Weapon_FNFal_C,230493.09375,248717.65625
1361,Item_Weapon_AK47_C,379849.625,572241.3125
1362,Item_Weapon_FNFal_C,464026.1875,425730.125
1363,Item_Weapon_SKS_C,284474.96875,564734.0
1364,Item_Weapon_HK416_C,569069.375,380154.46875
1365,Item_Weapon_Kar98k_C,151893.984375,620752.25
1366,Item_Weapon_FNFal_C,424846.0,324659.34375
1367,Item_Weapon_BerylM762_C,569205.875,380149.03125
1368,Item_Weapon_AK47_C,160086.0,294582.03125
1369,Item_Weapon_BerylM762_C,511371.75,502909.78125
1370,Item_Weapon_SKS_C,467917.90625,645495.0
1371,Item_Weapon_Mini14_C,521469.03125,249200.03125
1372,Item_Weapon_Mini14_C,440411.125,338222.5
1373,Item_Weapon_SKS_C,664078.8125,494357.71875
1374,Item_Weapon_BerylM762_C,568073.0,345519.78125
1375,Item_Weapon_SCAR-L_C,494202.1875,281016.21875
1376,Item_Weapon_BerylM762_C,413216.03125,479998.5
1377,Item_Weapon_Mini14_C,172113.21875,613752.6875
1378,Item_Weapon_FNFal_C,210633.390625,230823.890625
1379,Item_Weapon_Mini14_C,392067.5,645985.0625
1380,Item_Weapon_AK47_C,489047.75,347939.1875
1381,Item_Weapon_HK416_C,444747.4375,623357.875
1382,Item_Weapon_SCAR-L_C,325401.4375,397888.78125
1383,Item_Weapon_BerylM762_C,283805.9375,564214.0625
1384,Item_Weapon_BerylM762_C,565835.4375,249744.8125
1385,Item_Weapon_FNFal_C,486618.71875,450109.1875
1386,Item_Weapon_BerylM762_C,335140.125,167983.453125
1387,Item_Weapon_AK47_C,486618.71875,450109.1875
1388,Item_Weapon_FNFal_C,150868.765625,318348.625
1389,Item_Weapon_FNFal_C,445786.59375,624922.0
1390,Item_Weapon_FNFal_C,385392.59375,131628.390625
1391,Item_Weapon_FNFal_C,285168.03125,401293.90625
1392,Item_Weapon_AK47_C,424962.75,291654.15625
1393,Item_Weapon_BerylM762_C,413760.90625,481795.4375
1394,Item_Weapon_SKS_C,398659.28125,302109.9375
1395,Item_Weapon_HK416_C,371906.9375,412426.1875
1396,Item_Weapon_AK47_C,150175.234375,318344.9375
1397,Item_Weapon_AK47_C,360483.90625,248265.0
1398,Item_Weapon_FNFal_C,432243.71875,634465.625
1399,Item_Weapon_BerylM762_C,485553.46875,450337.875
1400,Item_Weapon_FNFal_C,569635.0625,351166.0
1401,Item_Weapon_SKS_C,533615.9375,235656.953125
1402,Item_Weapon_SCAR-L_C,177535.9375,148468.890625
1403,Item_Weapon_BerylM762_C,447405.90625,295840.1875
1404,Item_Weapon_HK416_C,468996.46875,369375.5
1405,Item_Weapon_SKS_C,340237.625,167805.03125
1406,Item_Weapon_BerylM762_C,372845.4375,413285.875
1407,Item_Weapon_AK47_C,150482.9375,597788.4375
1408,Item_Weapon_FNFal_C,364417.34375,395013.28125
1409,Item_Weapon_Mini14_C,376852.9375,119297.234375
1410,Item_Weapon_HK416_C,567867.1875,387845.90625
1411,Item_Weapon_SCAR-L_C,384641.90625,130855.1875
1412,Item_Weapon_FNFal_C,548161.4375,239093.890625
1413,Item_Weapon_Mini14_C,568121.875,387398.0625
1414,Item_Weapon_BerylM762_C,170159.671875,614232.0
1415,Item_Weapon_AK47_C,220443.390625,241937.78125
1416,Item_Weapon_HK416_C,568176.5625,387438.21875
1417,Item_Weapon_Kar98k_C,367399.21875,407750.78125
1418,Item_Weapon_SCAR-L_C,521143.09375,250146.21875
1419,Item_Weapon_BerylM762_C,424805.46875,296472.84375
1420,Item_Weapon_BerylM762_C,385763.65625,575807.6875
1421,Item_Weapon_HK416_C,469700.90625,370146.4375
1422,Item_Weapon_FNFal_C,569052.875,388208.78125
1423,Item_Weapon_SKS_C,574380.3125,381144.46875
1424,Item_Weapon_BerylM762_C,160607.671875,214603.875
1425,Item_Weapon_BerylM762_C,391849.0625,287540.8125
1426,Item_Weapon_FNFal_C,533908.375,235649.75
1427,Item_Weapon_FNFal_C,376910.90625,119994.65625
1428,Item_Weapon_SKS_C,171691.671875,145365.515625
1429,Item_Weapon_FNFal_C,239409.5,530182.8125
1430,Item_Weapon_FNFal_C,158463.171875,615643.0625
1431,Item_Weapon_BerylM762_C,546363.8125,238737.53125
1432,Item_Weapon_SKS_C,618664.4375,607792.5625
1433,Item_Weapon_HK416_C,169907.671875,145164.5
1434,Item_Weapon_BerylM762_C,219476.71875,243891.234375
1435,Item_Weapon_HK416_C,393524.59375,348617.90625
1436,Item_Weapon_SCAR-L_C,371883.625,413128.46875
1437,Item_Weapon_SCAR-L_C,617764.1875,619233.75
1438,Item_Weapon_FNFal_C,356777.34375,514854.78125
1439,Item_Weapon_HK416_C,372775.15625,413327.5
1440,Item_Weapon_Mini14_C,169388.671875,145662.640625
1441,Item_Weapon_FNFal_C,177069.921875,626573.375
1442,Item_Weapon_FNFal_C,617334.4375,618597.8125
1443,Item_Weapon_SKS_C,566362.3125,250658.796875
1444,Item_Weapon_BerylM762_C,154413.515625,598925.9375
1445,Item_Weapon_SKS_C,380874.34375,575127.4375
1446,Item_Weapon_AK47_C,612986.1875,608194.0625
1447,Item_Weapon_Mini14_C,559152.6875,503278.75
1448,Item_Weapon_M24_C,154480.375,598745.375
1449,Item_Weapon_M24_C,566198.3125,251174.453125
1450,Item_Weapon_FNFal_C,562695.25,390884.71875
1451,Item_Weapon_FNFal_C,616619.375,605410.875
1452,Item_Weapon_HK416_C,381799.03125,121842.078125
1453,Item_Weapon_FNFal_C,436355.75,638957.5625
1454,Item_Weapon_Mini14_C,403055.28125,410626.21875
1455,Item_Weapon_HK416_C,532936.625,233336.0
1456,Item_Weapon_BerylM762_C,402159.0625,401660.625
1457,Item_Weapon_AK47_C,528532.4375,626199.0625
1458,Item_Weapon_HK416_C,464010.21875,422902.125
1459,Item_Weapon_SCAR-L_C,150009.3125,610784.9375
1460,Item_Weapon_HK416_C,402957.5,410333.0
1461,Item_Weapon_BerylM762_C,533058.4375,233946.78125
1462,Item_Weapon_Mini14_C,463460.1875,423648.28125
1463,Item_Weapon_AK47_C,388356.65625,138350.140625
1464,Item_Weapon_HK416_C,606060.4375,613530.9375
1465,Item_Weapon_FNFal_C,392171.0625,235753.515625
1466,Item_Weapon_AK47_C,548104.25,501486.46875
1467,Item_Weapon_FNFal_C,390491.03125,344899.5
1468,Item_Weapon_FNFal_C,530197.9375,242964.65625
1469,Item_Weapon_BerylM762_C,419797.90625,324804.8125
1470,Item_Weapon_FNFal_C,436969.5,332063.1875
1471,Item_Weapon_SCAR-L_C,464396.75,423347.84375
1472,Item_Weapon_Mini14_C,439912.21875,423057.75
1473,Item_Weapon_BerylM762_C,303535.21875,500874.75
1474,Item_Weapon_BerylM762_C,152697.765625,603493.125
1475,Item_Weapon_SKS_C,467508.46875,579135.375
1476,Item_Weapon_SKS_C,464022.28125,425684.90625
1477,Item_Weapon_BerylM762_C,433848.5,451755.71875
1478,Item_Weapon_Mini14_C,488975.5,454816.875
1479,Item_Weapon_BerylM762_C,467660.28125,579061.0
1480,Item_Weapon_FNFal_C,467719.78125,579140.25
1481,Item_Weapon_SKS_C,432901.5625,445097.0625
1482,Item_Weapon_FNFal_C,471894.90625,474499.3125
1483,Item_Weapon_BerylM762_C,606295.0,621161.4375
1484,Item_Weapon_FNFal_C,600593.3125,604627.0625
1485,Item_Weapon_SCAR-L_C,528514.375,625221.5
1486,Item_Weapon_FNFal_C,533951.1875,595302.6875
1487,Item_Weapon_SCAR-L_C,437551.1875,605239.8125
1488,Item_Weapon_FNFal_C,436210.3125,601503.3125
1489,Item_Weapon_FNFal_C,442621.0,604780.125
1490,Item_Weapon_Mini14_C,442617.65625,604757.75
1491,Item_Weapon_BerylM762_C,518375.09375,576528.0625
1492,Item_Weapon_FNFal_C,518375.09375,576528.0625
1493,Item_Weapon_BerylM762_C,488502.625,610638.375
1494,Item_Weapon_FNFal_C,496319.84375,605860.6875
1495,Item_Weapon_SKS_C,388302.3125,138429.8125
1496,Item_Weapon_SCAR-L_C,523519.625,249441.140625
1497,Item_Weapon_BerylM762_C,443822.15625,300042.0625
1498,Item_Weapon_FNFal_C,436794.34375,331645.65625
1499,Item_Weapon_BerylM762_C,370622.3125,414559.65625
1500,Item_Weapon_BerylM762_C,493873.875,279634.28125
1501,Item_Weapon_HK416_C,387477.1875,137835.9375
1502,Item_Weapon_BerylM762_C,360242.21875,216293.59375
1503,Item_Weapon_FNFal_C,370734.84375,413751.71875
1504,Item_Weapon_AK47_C,381952.625,477401.28125
1505,Item_Weapon_SKS_C,317353.1875,329603.9375
1506,Item_Weapon_AK47_C,270902.0625,560902.5625
1507,Item_Weapon_SKS_C,217964.578125,361668.875
1508,Item_Weapon_Mini14_C,382174.5,477693.5
1509,Item_Weapon_HK416_C,371662.75,120982.84375
1510,Item_Weapon_AK47_C,364765.625,407676.15625
1511,Item_Weapon_BerylM762_C,329689.625,393472.21875
1512,Item_Weapon_HK416_C,364933.28125,394857.46875
1513,Item_Weapon_SCAR-L_C,511086.90625,382130.1875
1514,Item_Weapon_AK47_C,292198.21875,444924.125
1515,Item_Weapon_Mini14_C,360158.15625,216044.5625
1516,Item_Weapon_SCAR-L_C,507333.59375,308243.5
1517,Item_Weapon_HK416_C,216875.796875,362503.21875
1518,Item_Weapon_AK47_C,399764.5,353092.40625
